Date,State,Temperature_2m_max,Temperature_2m_min,Temperature_2m_mean,Precipitation_sum
2016-12-01,Indiana,5.9935,1.7935,3.49975,0.0
2016-12-02,Indiana,4.4935,1.9435,3.0872498,0.0
2016-12-03,Indiana,3.1935,0.1435,1.56225,0.0
2016-12-04,Indiana,4.0935,-1.4565,0.74766666,8.1
2016-12-05,Indiana,4.0435004,-0.5065,1.23725,1.5
2016-12-06,Indiana,5.2435,-1.0065,1.2205833,6.6
2016-12-07,Indiana,2.5935,-3.6065,-0.68983316,0.0
2016-12-08,Indiana,0.6435,-6.4065,-4.279417,0.0
2016-12-09,Indiana,-2.2065,-6.8065,-5.258583,0.0
2016-12-10,Indiana,-2.6065,-7.8065,-5.173167,0.0
2016-12-11,Indiana,0.5935,-4.1064997,-2.3544164,6.9999995
2016-12-12,Indiana,1.3435,-5.4065,-1.6231667,6.7
2016-12-13,Indiana,-2.0565,-12.4565,-6.279417,1.0
2016-12-14,Indiana,-6.3564997,-19.956501,-13.310668,0.0
2016-12-15,Indiana,-8.8065,-18.8065,-15.402333,0.0
2016-12-16,Indiana,-5.7064996,-18.5065,-12.479417,0.0
2016-12-17,Indiana,0.5435,-5.3065,-1.3460832,8.200001
2016-12-18,Indiana,-2.2065,-12.4065,-6.2794166,3.3
2016-12-19,Indiana,-9.7565,-22.956501,-16.541918,0.0
2016-12-20,Indiana,-0.7065,-16.2565,-9.546084,0.0
2016-12-21,Indiana,1.7435,-8.2065,-4.096083,0.0
2016-12-22,Indiana,2.2435,-1.8565,0.10391667,0.0
2016-12-23,Indiana,2.3935,-8.4565,-3.0856664,0.8
2016-12-24,Indiana,4.0435004,1.8935,2.7955835,2.8
2016-12-25,Indiana,4.1435003,-0.3565,1.44975,0.0
2016-12-26,Indiana,16.4435,4.0435004,11.9539175,12.5
2016-12-27,Indiana,12.3435,-2.9565,1.9330826,3.0
2016-12-28,Indiana,7.0935,-5.4065,-0.4856665,0.0
2016-12-29,Indiana,4.4435,-0.3565,2.008083,2.1999998
2016-12-30,Indiana,0.1935,-3.5065,-1.4481665,0.0
2016-12-31,Indiana,6.9435,-2.7565,2.4039168,0.5
2017-01-01,Indiana,4.8195,-6.0805,-1.172167,0.0
2017-01-02,Indiana,9.169499,0.119500004,3.9028332,0.70000005
2017-01-03,Indiana,8.419499,5.5195,7.1257496,14.1
2017-01-04,Indiana,4.9694996,-9.080501,-3.9034169,1.1
2017-01-05,Indiana,-8.080501,-9.830501,-8.932583,1.2000002
2017-01-06,Indiana,-10.9805,-15.9805,-13.047168,0.0
2017-01-07,Indiana,-8.7805,-17.130499,-13.7075815,0.0
2017-01-08,Indiana,-6.6305003,-14.5305,-10.947166,0.0
2017-01-09,Indiana,-0.3305,-11.1305,-5.9638333,0.0
2017-01-10,Indiana,8.8695,-1.9805,3.4361665,2.0
2017-01-11,Indiana,11.6195,-4.1305003,3.5319998,2.5
2017-01-12,Indiana,14.8695,0.61950004,7.4840837,35.5
2017-01-13,Indiana,0.3195,-6.0305004,-2.9555,0.0
2017-01-14,Indiana,-0.63049996,-3.5305,-1.8950833,0.4
2017-01-15,Indiana,2.5695,-4.8805003,-1.6700835,0.0
2017-01-16,Indiana,7.3694997,-1.9305,1.7549167,1.5000001
2017-01-17,Indiana,12.169499,5.5695,9.377833,16.300001
2017-01-18,Indiana,5.2194996,1.1695,3.0715835,0.2
2017-01-19,Indiana,9.169499,-1.0805,3.0674164,0.0
2017-01-20,Indiana,11.3195,5.1194997,7.1028333,24.5
2017-01-21,Indiana,16.969501,8.8695,11.584084,0.0
2017-01-22,Indiana,16.469501,6.8694997,11.284083,0.8
2017-01-23,Indiana,11.6195,5.3195,7.7153335,1.4000001
2017-01-24,Indiana,5.6695,2.8195,4.117417,0.70000005
2017-01-25,Indiana,12.4695,1.7695,5.392416,0.5
2017-01-26,Indiana,5.6194997,0.16950001,2.1861665,1.1000001
2017-01-27,Indiana,1.5695,-4.1805,-1.2096668,0.8
2017-01-28,Indiana,1.0695,-4.7305,-2.757583,0.1
2017-01-29,Indiana,-0.4805,-4.2805004,-2.568,0.5
2017-01-30,Indiana,-0.0305,-7.8305,-4.2909164,0.6
2017-01-31,Indiana,6.0695,-2.9305,2.8153331,0.9000001
2017-02-01,Indiana,3.8695,0.4195,1.9070001,0.2
2017-02-02,Indiana,0.46949998,-6.9305,-3.4242496,0.0
2017-02-03,Indiana,-2.2805,-7.8305,-5.6555,0.0
2017-02-04,Indiana,0.8195,-9.5305,-4.9117494,0.0
2017-02-05,Indiana,6.1194997,-2.0805,1.4840832,0.0
2017-02-06,Indiana,12.8195,-3.8805,2.2028334,0.1
2017-02-07,Indiana,16.619501,7.8195,12.127833,19.000002
2017-02-08,Indiana,10.0695,-1.1305,2.5278327,6.1000004
2017-02-09,Indiana,-2.1805,-9.580501,-6.238834,1.1
2017-02-10,Indiana,6.9195,-14.2805,-5.5513325,0.0
2017-02-11,Indiana,16.119501,3.1195,8.102834,0.0
2017-02-12,Indiana,10.419499,4.5695,7.4882507,3.6
2017-02-13,Indiana,6.8195,-3.1805,1.6861666,0.0
2017-02-14,Indiana,9.8195,0.5195,3.8549166,0.0
2017-02-15,Indiana,5.9195,-2.4805,1.7840832,0.1
2017-02-16,Indiana,4.6194997,-5.8305,-1.8805003,0.0
2017-02-17,Indiana,16.219501,0.61950004,6.5507503,0.2
2017-02-18,Indiana,17.7695,7.0695,11.702832,0.2
2017-02-19,Indiana,16.369501,6.9694996,10.382,0.0
2017-02-20,Indiana,16.969501,3.8695,9.444499,0.0
2017-02-21,Indiana,17.119501,10.5695,12.686166,0.0
2017-02-22,Indiana,18.719501,10.5695,13.919499,0.0
2017-02-23,Indiana,17.9195,11.919499,14.757001,0.70000005
2017-02-24,Indiana,20.7695,12.669499,15.936166,3.5
2017-02-25,Indiana,16.719501,-2.1305,3.2653332,9.6
2017-02-26,Indiana,6.7695,-6.4805,-1.0034168,0.0
2017-02-27,Indiana,10.919499,0.8195,5.1132503,0.0
2017-02-28,Indiana,14.669499,5.9195,9.211167,2.6999998
2017-03-01,Indiana,18.0695,4.9694996,12.902835,13.900001
2017-03-02,Indiana,3.4195,-2.1805,0.9903334,1.6000001
2017-03-03,Indiana,0.46949998,-5.0305004,-2.5013332,0.0
2017-03-04,Indiana,4.3694997,-5.5805,-1.3909167,1.4
2017-03-05,Indiana,15.0195,-2.0305,3.8257496,0.0
2017-03-06,Indiana,13.919499,9.7195,11.561168,3.1
2017-03-07,Indiana,16.969501,9.8695,13.659085,3.2
2017-03-08,Indiana,12.669499,3.5195,7.790333,0.0
2017-03-09,Indiana,11.8695,0.119500004,6.95075,0.0
2017-03-10,Indiana,7.4195,-3.0305,0.9319999,0.1
2017-03-11,Indiana,0.0695,-7.5305004,-4.5471663,0.0
2017-03-12,Indiana,0.46949998,-8.080501,-4.413832,0.0
2017-03-13,Indiana,0.61950004,-3.3805,-1.9346668,3.4999998
2017-03-14,Indiana,-2.0305,-8.1305,-4.7867503,0.5
2017-03-15,Indiana,-0.7305,-8.3805,-5.447167,0.4
2017-03-16,Indiana,4.7695,-6.9305,-2.3763332,0.0
2017-03-17,Indiana,6.3694997,-3.6805,0.71533316,4.5
2017-03-18,Indiana,6.0695,1.3695,4.282,0.70000005
2017-03-19,Indiana,9.0195,-2.0305,3.1945,0.0
2017-03-20,Indiana,12.2195,2.3695,6.2715836,17.2
2017-03-21,Indiana,13.8695,1.9695001,8.317417,0.6
2017-03-22,Indiana,6.0195,-6.1305003,-0.08258346,0.0
2017-03-23,Indiana,10.419499,-4.5305004,1.007,0.0
2017-03-24,Indiana,22.7695,8.4695,14.086166,3.0
2017-03-25,Indiana,21.719501,14.169499,17.802835,0.4
2017-03-26,Indiana,17.219501,12.8195,14.450749,17.0
2017-03-27,Indiana,17.9195,9.0195,13.10075,1.4000001
2017-03-28,Indiana,13.0195,8.7695,11.384083,2.1999998
2017-03-29,Indiana,14.8195,3.7195,9.234084,1.0
2017-03-30,Indiana,18.1695,6.6695,10.817418,25.199999
2017-03-31,Indiana,15.0195,4.8195,10.632001,6.9999995
2017-04-01,Indiana,13.0195,2.6195,6.5903335,0.0
2017-04-02,Indiana,16.0695,3.3195,9.073667,0.0
2017-04-03,Indiana,19.2695,9.3195,13.063251,3.3
2017-04-04,Indiana,15.169499,8.5195,11.961167,9.600001
2017-04-05,Indiana,15.0195,4.7695,9.046583,11.6
2017-04-06,Indiana,8.169499,1.9695001,5.2340827,15.2
2017-04-07,Indiana,10.6195,1.3695,5.0486665,0.0
2017-04-08,Indiana,15.5195,-2.4805,6.2861667,0.0
2017-04-09,Indiana,22.4195,9.5195,14.440331,0.0
2017-04-10,Indiana,21.8195,15.5695,19.232002,0.5
2017-04-11,Indiana,18.0695,11.5695,15.3695,6.5000005
2017-04-12,Indiana,16.2695,3.1695,10.073667,0.0
2017-04-13,Indiana,17.719501,6.6695,12.186169,3.9
2017-04-14,Indiana,22.5695,9.2195,14.484081,4.1000004
2017-04-15,Indiana,25.0195,15.3195,19.634085,0.70000005
2017-04-16,Indiana,22.5195,16.719501,19.811167,1.6000001
2017-04-17,Indiana,19.6695,8.8695,15.221585,0.0
2017-04-18,Indiana,22.619501,7.0695,14.836167,0.0
2017-04-19,Indiana,23.8195,15.4695,18.900751,4.8
2017-04-20,Indiana,24.1695,15.3695,19.315332,19.5
2017-04-21,Indiana,18.869501,6.8195,11.861168,6.8999996
2017-04-22,Indiana,13.5695,5.8195,9.159083,0.0
2017-04-23,Indiana,18.469501,3.4695,10.432,0.0
2017-04-24,Indiana,20.969501,5.1695,13.232001,0.0
2017-04-25,Indiana,21.1695,10.8195,16.163252,0.0
2017-04-26,Indiana,26.5195,14.5695,19.761168,0.0
2017-04-27,Indiana,23.719501,12.6195,18.167418,3.0
2017-04-28,Indiana,17.0695,7.3195,11.784083,1.5
2017-04-29,Indiana,14.3195,12.419499,13.227836,28.000002
2017-04-30,Indiana,24.8195,9.8195,16.696585,4.7
2017-05-01,Indiana,20.5695,12.3695,16.56742,8.900001
2017-05-02,Indiana,12.6195,7.2194996,9.627833,0.3
2017-05-03,Indiana,12.7695,3.0195,8.390333,0.1
2017-05-04,Indiana,11.1195,7.5195,8.484082,44.599995
2017-05-05,Indiana,12.2195,5.9694996,7.877833,18.699999
2017-05-06,Indiana,14.2195,3.9195,8.940333,0.0
2017-05-07,Indiana,13.169499,2.3195,7.9236665,0.0
2017-05-08,Indiana,15.0195,0.16950001,7.70075,0.0
2017-05-09,Indiana,13.7195,5.4694996,9.252834,13.399999
2017-05-10,Indiana,23.3195,11.3195,15.546582,0.2
2017-05-11,Indiana,21.219501,9.419499,16.273664,9.800001
2017-05-12,Indiana,19.619501,9.3695,14.484085,0.0
2017-05-13,Indiana,21.8195,6.5695,14.434083,0.0
2017-05-14,Indiana,24.369501,13.0695,18.986166,0.2
2017-05-15,Indiana,24.8195,11.7195,18.284082,0.2
2017-05-16,Indiana,27.5695,16.0695,21.607,0.0
2017-05-17,Indiana,27.9195,19.1695,23.675749,0.0
2017-05-18,Indiana,27.469501,20.869501,24.36325,2.0
2017-05-19,Indiana,21.4195,14.5195,18.084084,16.5
2017-05-20,Indiana,24.9195,10.669499,14.673667,6.6
2017-05-21,Indiana,23.119501,18.619501,20.046585,16.4
2017-05-22,Indiana,20.7695,8.6195,14.752833,0.0
2017-05-23,Indiana,22.0695,12.2195,16.734083,0.0
2017-05-24,Indiana,19.719501,12.5195,16.336166,15.6
2017-05-25,Indiana,19.3195,13.8695,15.440334,23.200005
2017-05-26,Indiana,23.4195,11.0695,16.488249,4.0
2017-05-27,Indiana,23.619501,17.0195,19.502834,12.000001
2017-05-28,Indiana,25.0695,14.669499,19.557001,4.6
2017-05-29,Indiana,25.0195,13.669499,19.459082,0.8000001
2017-05-30,Indiana,21.5195,13.4695,18.190332,0.5
2017-05-31,Indiana,22.1695,13.5195,17.711168,0.2
2017-06-01,Indiana,23.869501,10.5195,17.604916,0.0
2017-06-02,Indiana,25.3195,10.9695,18.33825,0.0
2017-06-03,Indiana,27.4195,12.7695,20.898668,0.0
2017-06-04,Indiana,27.6695,18.869501,23.244501,2.7
2017-06-05,Indiana,26.869501,18.7695,22.794502,4.1
2017-06-06,Indiana,22.0695,11.8195,17.725752,0.5
2017-06-07,Indiana,20.719501,12.5195,16.679918,0.0
2017-06-08,Indiana,22.3195,9.3195,15.875752,0.0
2017-06-09,Indiana,26.1695,15.0195,20.292418,0.0
2017-06-10,Indiana,27.9195,17.6695,22.884085,0.0
2017-06-11,Indiana,29.9195,19.3195,24.309084,0.0
2017-06-12,Indiana,30.5695,20.719501,25.657003,0.0
2017-06-13,Indiana,31.7695,22.619501,27.015335,0.0
2017-06-14,Indiana,30.219501,20.619501,24.809082,10.5
2017-06-15,Indiana,28.5195,20.369501,23.659082,7.399999
2017-06-16,Indiana,29.5195,18.3195,23.725748,0.4
2017-06-17,Indiana,30.3195,20.719501,25.002836,0.0
2017-06-18,Indiana,26.4195,22.5695,24.684084,3.0
2017-06-19,Indiana,24.2695,16.4195,20.265333,4.7999997
2017-06-20,Indiana,25.969501,15.419499,20.011168,0.0
2017-06-21,Indiana,27.0695,15.5695,21.2195,0.5
2017-06-22,Indiana,27.9195,21.7695,24.454916,5.4999995
2017-06-23,Indiana,24.119501,20.869501,22.51533,52.399994
2017-06-24,Indiana,22.4195,15.919499,19.507,0.1
2017-06-25,Indiana,21.0695,13.7195,17.719498,0.0
2017-06-26,Indiana,20.869501,11.9695,16.740334,1.3000001
2017-06-27,Indiana,21.219501,10.6195,15.72575,0.0
2017-06-28,Indiana,25.3195,11.8195,18.242418,0.0
2017-06-29,Indiana,29.219501,20.3195,23.761164,0.3
2017-06-30,Indiana,27.0695,19.7695,23.15283,19.6
2017-07-01,Indiana,26.0195,19.469501,22.375753,10.900001
2017-07-02,Indiana,27.119501,16.9195,22.192415,0.0
2017-07-03,Indiana,28.219501,19.869501,23.465338,6.0
2017-07-04,Indiana,27.3195,19.0195,22.94242,0.3
2017-07-05,Indiana,27.5195,16.469501,22.448664,0.0
2017-07-06,Indiana,26.5695,20.369501,23.317415,4.2999997
2017-07-07,Indiana,26.969501,20.8195,23.284082,1.1
2017-07-08,Indiana,23.969501,16.7695,20.679918,0.70000005
2017-07-09,Indiana,25.619501,12.169499,19.32575,0.0
2017-07-10,Indiana,29.469501,20.0695,23.340334,4.9
2017-07-11,Indiana,27.6695,20.9195,23.882004,17.300001
2017-07-12,Indiana,30.8195,21.869501,25.740334,0.0
2017-07-13,Indiana,28.3195,23.119501,25.211172,20.900002
2017-07-14,Indiana,26.5195,20.5195,23.319498,0.0
2017-07-15,Indiana,25.219501,14.7695,19.565332,0.0
2017-07-16,Indiana,26.719501,16.4195,21.788252,1.2
2017-07-17,Indiana,26.719501,17.9195,21.952835,4.2999997
2017-07-18,Indiana,28.9195,19.0695,23.929918,0.6
2017-07-19,Indiana,29.119501,19.2695,24.559088,0.70000005
2017-07-20,Indiana,30.6695,22.719501,25.17575,4.5
2017-07-21,Indiana,29.9195,22.5695,25.76325,4.3
2017-07-22,Indiana,29.119501,21.8195,25.267416,4.0
2017-07-23,Indiana,28.119501,22.469501,24.438253,1.2
2017-07-24,Indiana,25.4195,19.3195,22.473665,0.3
2017-07-25,Indiana,24.219501,14.3695,19.386168,0.0
2017-07-26,Indiana,27.619501,15.4695,21.23617,0.0
2017-07-27,Indiana,26.719501,21.619501,23.95075,1.7000002
2017-07-28,Indiana,26.4195,19.6695,22.07575,2.3
2017-07-29,Indiana,24.469501,13.9695,19.407003,0.0
2017-07-30,Indiana,26.7695,13.3695,20.06325,0.0
2017-07-31,Indiana,27.0195,15.7695,21.679916,0.0
2017-08-01,Indiana,25.219501,17.5695,21.690336,2.5
2017-08-02,Indiana,27.3195,18.469501,22.359085,0.8000001
2017-08-03,Indiana,26.1695,18.619501,22.27575,6.6
2017-08-04,Indiana,21.869501,16.5695,19.140333,11.8
2017-08-05,Indiana,23.4195,13.6195,18.075748,0.0
2017-08-06,Indiana,21.8195,13.8195,18.167418,0.1
2017-08-07,Indiana,24.0195,13.669499,18.792418,0.2
2017-08-08,Indiana,24.7695,12.6195,19.386166,0.0
2017-08-09,Indiana,25.969501,14.9695,20.44242,0.0
2017-08-10,Indiana,26.719501,13.669499,20.665333,0.0
2017-08-11,Indiana,27.1695,19.8195,22.413254,3.6000001
2017-08-12,Indiana,24.0695,15.419499,20.032001,0.4
2017-08-13,Indiana,25.6695,12.7695,19.500751,0.2
2017-08-14,Indiana,26.6695,18.3195,22.315332,0.1
2017-08-15,Indiana,28.1695,18.469501,23.204918,0.4
2017-08-16,Indiana,30.3195,18.619501,24.152834,0.2
2017-08-17,Indiana,29.5195,22.219501,25.388254,8.3
2017-08-18,Indiana,27.5195,19.619501,23.744501,0.0
2017-08-19,Indiana,27.2695,18.6695,22.819502,2.9
2017-08-20,Indiana,30.119501,17.469501,23.119501,0.3
2017-08-21,Indiana,28.369501,20.869501,24.475752,12.3
2017-08-22,Indiana,26.119501,21.369501,23.684084,7.7
2017-08-23,Indiana,22.719501,15.2195,19.650751,0.0
2017-08-24,Indiana,21.969501,13.8695,17.977835,0.0
2017-08-25,Indiana,21.369501,11.0195,16.486168,0.0
2017-08-26,Indiana,23.119501,11.919499,17.271585,0.0
2017-08-27,Indiana,25.119501,14.3195,19.092417,0.0
2017-08-28,Indiana,24.6695,16.1695,19.765333,2.3
2017-08-29,Indiana,22.369501,16.9195,19.288252,6.6
2017-08-30,Indiana,24.6695,14.8195,19.577833,0.0
2017-08-31,Indiana,24.469501,14.4695,19.613249,0.0
2017-09-01,Indiana,18.869501,12.8695,16.10075,0.0
2017-09-02,Indiana,22.5195,12.8195,16.257,0.0
2017-09-03,Indiana,25.219501,15.2695,19.371584,0.0
2017-09-04,Indiana,31.119501,16.469501,21.98825,0.7
2017-09-05,Indiana,21.469501,15.919499,18.642416,36.3
2017-09-06,Indiana,18.0695,9.919499,14.094499,2.6000001
2017-09-07,Indiana,17.969501,10.0195,13.659083,0.3
2017-09-08,Indiana,21.369501,10.5195,15.250749,0.0
2017-09-09,Indiana,20.219501,11.9695,16.427835,0.0
2017-09-10,Indiana,20.9195,9.0695,14.640332,0.0
2017-09-11,Indiana,22.119501,9.8695,15.684085,0.0
2017-09-12,Indiana,23.469501,12.3695,17.20075,0.0
2017-09-13,Indiana,20.5695,16.4195,17.78825,2.9
2017-09-14,Indiana,23.0695,14.919499,17.96325,0.6
2017-09-15,Indiana,25.5695,14.4695,19.715334,0.0
2017-09-16,Indiana,25.619501,17.5695,21.194502,0.5
2017-09-17,Indiana,28.0695,18.1695,22.70075,0.5
2017-09-18,Indiana,24.719501,19.369501,22.315332,5.4999995
2017-09-19,Indiana,24.219501,19.369501,21.057,8.800001
2017-09-20,Indiana,29.0195,17.3195,22.109083,0.1
2017-09-21,Indiana,30.7695,20.0695,24.740334,0.0
2017-09-22,Indiana,31.119501,20.6695,25.117416,1.2
2017-09-23,Indiana,30.6695,18.5195,24.611168,0.0
2017-09-24,Indiana,30.2695,18.5195,24.50492,0.0
2017-09-25,Indiana,29.619501,17.1695,23.494501,0.0
2017-09-26,Indiana,29.969501,19.5695,24.36325,0.0
2017-09-27,Indiana,25.5195,19.969501,22.834084,0.0
2017-09-28,Indiana,20.5695,11.6195,16.265333,0.0
2017-09-29,Indiana,21.8195,10.8695,15.861167,0.1
2017-09-30,Indiana,18.619501,9.1195,14.088249,0.0
2017-10-01,Indiana,20.369501,8.2695,13.9486685,0.0
2017-10-02,Indiana,25.1695,13.669499,18.06325,0.0
2017-10-03,Indiana,28.219501,16.7695,20.652834,0.0
2017-10-04,Indiana,26.7695,19.6695,22.477837,1.3000001
2017-10-05,Indiana,22.119501,18.969501,20.827833,9.8
2017-10-06,Indiana,21.3195,18.219501,19.47575,6.3999996
2017-10-07,Indiana,26.719501,18.969501,21.809082,4.4
2017-10-08,Indiana,23.869501,12.169499,18.65075,7.9
2017-10-09,Indiana,24.4195,17.5195,19.673668,3.1
2017-10-10,Indiana,21.119501,16.0195,18.482002,6.0999994
2017-10-11,Indiana,20.369501,15.0195,17.536167,13.800001
2017-10-12,Indiana,18.869501,12.5695,14.746583,0.3
2017-10-13,Indiana,20.7695,13.3695,16.534082,0.1
2017-10-14,Indiana,24.469501,15.669499,19.502836,0.0
2017-10-15,Indiana,22.369501,12.0195,19.08825,3.8
2017-10-16,Indiana,14.5195,8.3195,11.084084,0.0
2017-10-17,Indiana,18.119501,7.6194997,11.882001,0.0
2017-10-18,Indiana,18.969501,6.8195,12.384084,0.0
2017-10-19,Indiana,21.219501,10.8195,15.034087,0.0
2017-10-20,Indiana,23.0695,9.9695,15.611167,0.0
2017-10-21,Indiana,22.5195,13.2195,17.30075,0.0
2017-10-22,Indiana,23.8195,16.0195,19.057,0.0
2017-10-23,Indiana,20.7695,11.5695,17.279919,13.200001
2017-10-24,Indiana,10.4695,6.9195,9.029917,11.300002
2017-10-25,Indiana,9.419499,2.8195,6.327833,1.4000001
2017-10-26,Indiana,14.0695,0.7695,6.1132507,0.0
2017-10-27,Indiana,12.2695,3.7695,8.654917,3.0999997
2017-10-28,Indiana,5.2695,1.5195,3.486167,0.0
2017-10-29,Indiana,5.2194996,1.8695,3.3153336,0.0
2017-10-30,Indiana,7.7695,0.5695,3.9840834,2.9
2017-10-31,Indiana,6.4694996,0.5195,3.5007503,0.0
2017-11-01,Indiana,6.9195,1.9695001,3.9695003,5.7999997
2017-11-02,Indiana,18.3195,6.2695,13.938251,12.200002
2017-11-03,Indiana,16.5195,7.6695,11.6945,1.6000001
2017-11-04,Indiana,15.5695,5.0695,8.840333,1.1
2017-11-05,Indiana,18.5195,13.0195,16.179918,55.8
2017-11-06,Indiana,14.1195,7.1194997,9.246585,8.6
2017-11-07,Indiana,9.5195,4.6194997,6.4257503,0.0
2017-11-08,Indiana,8.5695,-0.38050002,4.4632497,0.0
2017-11-09,Indiana,10.419499,-0.6805,3.8028333,0.0
2017-11-10,Indiana,4.6194997,-4.8305,-1.6659168,0.0
2017-11-11,Indiana,3.7195,-5.1305003,-2.3263333,0.0
2017-11-12,Indiana,5.6695,1.0695,3.054917,3.9999998
2017-11-13,Indiana,6.5695,1.6695,3.7299166,2.2
2017-11-14,Indiana,8.9695,1.1695,4.452833,0.0
2017-11-15,Indiana,9.3695,4.4195,5.8257504,12.400001
2017-11-16,Indiana,9.4695,-0.1305,3.394499,0.1
2017-11-17,Indiana,9.3195,-1.4805,2.7153332,0.0
2017-11-18,Indiana,15.8195,4.4195,10.127833,47.1
2017-11-19,Indiana,4.8195,-0.63049996,2.5174165,2.0
2017-11-20,Indiana,9.1195,-3.4305,0.98616654,0.0
2017-11-21,Indiana,10.5695,4.1695,6.125751,0.1
2017-11-22,Indiana,3.4195,-2.0805,0.6153334,0.9
2017-11-23,Indiana,5.1695,-2.3805,0.20283331,0.0
2017-11-24,Indiana,11.3695,-0.0305,3.9320002,0.0
2017-11-25,Indiana,10.0695,6.2695,8.796583,0.0
2017-11-26,Indiana,7.6194997,-3.3305,2.1674163,0.0
2017-11-27,Indiana,12.7695,1.7695,5.9861665,0.0
2017-11-28,Indiana,15.0695,8.169499,10.809083,0.0
2017-11-29,Indiana,13.5195,1.8195,8.817417,0.0
2017-11-30,Indiana,10.419499,4.6695,7.731999,2.6
2017-12-01,Indiana,9.419499,-2.1805,3.684083,0.0
2017-12-02,Indiana,10.5695,-0.6805,3.7590835,0.4
2017-12-03,Indiana,12.0195,-2.1305,4.6319995,0.0
2017-12-04,Indiana,14.8195,5.5195,8.90075,0.2
2017-12-05,Indiana,14.8695,0.61950004,7.6590843,5.8
2017-12-06,Indiana,4.2194996,-2.4305,0.4278333,0.0
2017-12-07,Indiana,1.8195,-5.1805,-2.1346667,0.0
2017-12-08,Indiana,0.6695,-8.4805,-4.822167,0.0
2017-12-09,Indiana,0.7195,-5.0305004,-3.1388338,2.7
2017-12-10,Indiana,2.2195,-7.3305,-3.09925,0.70000005
2017-12-11,Indiana,3.8695,-5.8805003,-1.4638337,0.0
2017-12-12,Indiana,2.2695,-7.1805,-2.4034169,1.2
2017-12-13,Indiana,3.0195,-8.330501,-4.5971665,0.90000004
2017-12-14,Indiana,2.2695,-6.7805004,-3.5117495,1.3000001
2017-12-15,Indiana,0.0195,-6.1805,-3.7013338,0.0
2017-12-16,Indiana,7.5695,-2.4305,1.7444998,0.0
2017-12-17,Indiana,5.9195,1.2195001,2.996583,0.0
2017-12-18,Indiana,8.4695,1.9695001,4.9319997,0.2
2017-12-19,Indiana,10.8695,3.7695,6.484083,0.0
2017-12-20,Indiana,5.2695,-2.5805,2.2861667,0.0
2017-12-21,Indiana,7.5695,-2.5805,1.2924167,0.0
2017-12-22,Indiana,9.3695,5.4694996,7.5319996,3.2999997
2017-12-23,Indiana,4.3195,-0.28050002,1.6132498,10.400001
2017-12-24,Indiana,-1.8805,-3.7305,-2.8804998,5.3
2017-12-25,Indiana,-3.4805,-10.9305,-8.382585,1.8000002
2017-12-26,Indiana,-10.6805,-18.6805,-14.53675,0.0
2017-12-27,Indiana,-14.4805,-22.4805,-18.953415,0.0
2017-12-28,Indiana,-11.2305,-20.530499,-15.707581,0.0
2017-12-29,Indiana,-9.7305,-14.6805,-11.982583,2.6999998
2017-12-30,Indiana,-10.4805,-17.8305,-12.292999,2.2999997
2017-12-31,Indiana,-14.1305,-21.1805,-18.059668,0.4
2018-01-01,Indiana,-15.7305,-22.3305,-19.047167,0.0
2018-01-02,Indiana,-18.2305,-25.9805,-22.634666,0.0
2018-01-03,Indiana,-8.4805,-19.7305,-13.832584,0.5
2018-01-04,Indiana,-10.3805,-16.280499,-13.438834,0.3
2018-01-05,Indiana,-14.8805,-19.880499,-17.149252,0.0
2018-01-06,Indiana,-14.1305,-21.030499,-18.209665,0.0
2018-01-07,Indiana,-1.3305,-20.880499,-11.8950815,0.4
2018-01-08,Indiana,1.5195,-1.4305,0.60908335,7.6000004
2018-01-09,Indiana,2.0195,-4.9805,-1.6805,0.0
2018-01-10,Indiana,10.7695,-1.1305,4.3757496,1.5000002
2018-01-11,Indiana,15.2695,11.669499,13.173668,1.6000001
2018-01-12,Indiana,13.2695,-4.5805,1.165333,22.399998
2018-01-13,Indiana,-5.3305,-12.9305,-8.570084,0.0
2018-01-14,Indiana,-6.0805,-13.9305,-10.659666,0.0
2018-01-15,Indiana,-3.1305,-9.2305,-7.2242494,4.1
2018-01-16,Indiana,-7.7805004,-20.030499,-14.799249,0.0
2018-01-17,Indiana,-8.830501,-14.4305,-12.267999,0.0
2018-01-18,Indiana,-2.1805,-11.9305,-8.2555,0.0
2018-01-19,Indiana,1.8195,-5.7805004,-3.0784168,0.0
2018-01-20,Indiana,7.3694997,-0.9805,1.96325,0.0
2018-01-21,Indiana,9.5695,3.6195,5.784083,0.6
2018-01-22,Indiana,12.3695,8.2695,10.290334,8.6
2018-01-23,Indiana,10.3695,0.3195,3.1236668,3.1
2018-01-24,Indiana,-0.4805,-2.4805,-1.5304999,0.2
2018-01-25,Indiana,6.1695,-5.7805004,-1.2325832,0.0
2018-01-26,Indiana,11.669499,1.6195,4.9215837,0.0
2018-01-27,Indiana,9.419499,4.4195,8.18825,2.6
2018-01-28,Indiana,9.6195,-1.9305,2.102833,0.0
2018-01-29,Indiana,4.1194997,-2.8805,-0.7700835,0.70000005
2018-01-30,Indiana,-1.1805,-5.9305,-4.159667,0.0
2018-01-31,Indiana,7.5695,-4.0805,0.7340834,0.0
2018-02-01,Indiana,4.6194997,-6.4805,1.18825,0.0
2018-02-02,Indiana,-6.3305,-12.9805,-9.090917,0.0
2018-02-03,Indiana,2.9195,-9.330501,-4.6096663,0.2
2018-02-04,Indiana,3.8195,-5.0305004,0.2924166,4.7999997
