Commodity,Country,weeklyExports,grossNewSales,Date
Corn,HONDURAS,0,8465,2009-11-26
Corn,NICARAGUA,8095,0,2009-11-26
Corn,COSTA RICA,0,0,2009-11-26
Corn,PANAMA,0,28340,2009-11-26
Corn,CUBA,26162,1162,2009-11-26
Corn,JAMAICA,11578,6996,2009-11-26
Corn,DOMINICAN REPUBLIC,0,11520,2009-11-26
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2009-11-26
Corn,BARBADOS,0,0,2009-11-26
Corn,TRINIDAD AND TOBAGO,6500,500,2009-11-26
Corn,FRENCH WEST INDIES,0,0,2009-11-26
Corn,COLOMBIA,26888,10944,2009-11-26
Corn,VENEZUELA,0,0,2009-11-26
Corn,GUYANA,0,0,2009-11-26
Corn,SURINAM,0,0,2009-11-26
Corn,ECUADOR,0,15000,2009-11-26
Corn,PERU,0,0,2009-11-26
Corn,UNITED KINGDOM,19,0,2009-11-26
Corn,RUSSIAN FEDERATION,0,0,2009-11-26
Corn,SPAIN,60,0,2009-11-26
Corn,TURKEY,0,0,2009-11-26
Corn,SYRIA,0,0,2009-11-26
Corn,LEBANON,0,0,2009-11-26
Corn,IRAN,0,0,2009-11-26
Corn,ISRAEL,0,0,2009-11-26
Corn,JORDAN,0,0,2009-11-26
Corn,SAUDI ARABIA,95540,7540,2009-11-26
Corn,UNITED ARAB EMIRATES,0,0,2009-11-26
Corn,VIETNAM,0,0,2009-11-26
Corn,MALAYSIA,298,1080,2009-11-26
Corn,SINGAPORE,0,0,2009-11-26
Corn,INDONESIA,0,0,2009-11-26
Corn,PHILIPPINES,0,0,2009-11-26
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2009-11-26
Corn,"KOREA, REPUBLIC OF",172121,384630,2009-11-26
Corn,HONG KONG,543,717,2009-11-26
Corn,TAIWAN,155472,56415,2009-11-26
Corn,JAPAN,164479,259343,2009-11-26
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2009-11-26
Corn,MOROCCO,0,0,2009-11-26
Corn,ALGERIA,0,0,2009-11-26
Corn,TUNISIA,0,0,2009-11-26
Corn,LIBYA,0,0,2009-11-26
Corn,EGYPT,0,0,2009-11-26
Corn,UNKNOWN,0,267848,2009-11-26
Corn,CANADA,15983,25109,2009-12-03
Corn,MEXICO,183948,116835,2009-12-03
Corn,GUATEMALA,0,43321,2009-12-03
Corn,EL SALVADOR,2876,0,2009-12-03
Corn,HONDURAS,18200,1420,2009-12-03
Corn,NICARAGUA,0,0,2009-12-03
Corn,COSTA RICA,14840,0,2009-12-03
Corn,PANAMA,0,4127,2009-12-03
Corn,CUBA,22807,125000,2009-12-03
Corn,JAMAICA,0,6086,2009-12-03
Corn,DOMINICAN REPUBLIC,13552,40555,2009-12-03
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2009-12-03
Corn,BARBADOS,0,0,2009-12-03
Corn,TRINIDAD AND TOBAGO,0,3000,2009-12-03
Corn,FRENCH WEST INDIES,0,0,2009-12-03
Corn,COLOMBIA,0,74420,2009-12-03
Corn,VENEZUELA,6028,0,2009-12-03
Corn,GUYANA,0,0,2009-12-03
Corn,SURINAM,0,0,2009-12-03
Corn,ECUADOR,27690,30690,2009-12-03
Corn,PERU,0,0,2009-12-03
Corn,UNITED KINGDOM,0,0,2009-12-03
Corn,RUSSIAN FEDERATION,0,0,2009-12-03
Corn,SPAIN,40,0,2009-12-03
Corn,TURKEY,0,0,2009-12-03
Corn,SYRIA,0,55000,2009-12-03
Corn,LEBANON,0,0,2009-12-03
Corn,IRAN,0,0,2009-12-03
Corn,ISRAEL,0,0,2009-12-03
Corn,JORDAN,0,0,2009-12-03
Corn,SAUDI ARABIA,0,0,2009-12-03
Corn,UNITED ARAB EMIRATES,0,0,2009-12-03
Corn,VIETNAM,0,0,2009-12-03
Corn,MALAYSIA,0,0,2009-12-03
Corn,SINGAPORE,0,0,2009-12-03
Corn,INDONESIA,0,0,2009-12-03
Corn,PHILIPPINES,0,0,2009-12-03
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2009-12-03
Corn,"KOREA, REPUBLIC OF",173213,33963,2009-12-03
Corn,HONG KONG,736,720,2009-12-03
Corn,TAIWAN,11196,25719,2009-12-03
Corn,JAPAN,188695,310563,2009-12-03
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2009-12-03
Corn,MOROCCO,26694,9194,2009-12-03
Corn,ALGERIA,0,0,2009-12-03
Corn,TUNISIA,0,0,2009-12-03
Corn,LIBYA,0,0,2009-12-03
Corn,EGYPT,0,27000,2009-12-03
Corn,SENEGAL,0,0,2009-12-03
Corn,UNKNOWN,0,80067,2009-12-03
Corn,CANADA,18020,6924,2009-12-10
Corn,MEXICO,107737,291817,2009-12-10
Corn,GUATEMALA,42692,22310,2009-12-10
Corn,EL SALVADOR,27068,0,2009-12-10
Corn,HONDURAS,6000,1778,2009-12-10
Corn,NICARAGUA,0,0,2009-12-10
Corn,COSTA RICA,23895,74295,2009-12-10
Corn,PANAMA,31210,1478,2009-12-10
Corn,CUBA,27500,2500,2009-12-10
Corn,JAMAICA,0,5907,2009-12-10
Corn,DOMINICAN REPUBLIC,20375,43415,2009-12-10
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2009-12-10
Corn,BARBADOS,0,3000,2009-12-10
Corn,TRINIDAD AND TOBAGO,0,9000,2009-12-10
Corn,FRENCH WEST INDIES,3025,3875,2009-12-10
Corn,COLOMBIA,0,0,2009-12-10
Corn,VENEZUELA,9000,0,2009-12-10
Corn,GUYANA,0,0,2009-12-10
Corn,SURINAM,0,0,2009-12-10
Corn,ECUADOR,63420,420,2009-12-10
Corn,PERU,0,0,2009-12-10
Corn,CHILE,11168,11168,2009-12-10
Corn,UNITED KINGDOM,0,0,2009-12-10
Corn,RUSSIAN FEDERATION,0,0,2009-12-10
Corn,SPAIN,20,0,2009-12-10
Corn,TURKEY,0,0,2009-12-10
Corn,SYRIA,0,0,2009-12-10
Corn,LEBANON,0,0,2009-12-10
Corn,IRAN,0,0,2009-12-10
Corn,ISRAEL,0,0,2009-12-10
Corn,JORDAN,0,0,2009-12-10
Corn,SAUDI ARABIA,0,0,2009-12-10
Corn,UNITED ARAB EMIRATES,0,0,2009-12-10
Corn,VIETNAM,0,6012,2009-12-10
Corn,MALAYSIA,0,0,2009-12-10
Corn,SINGAPORE,0,1500,2009-12-10
Corn,INDONESIA,0,0,2009-12-10
Corn,PHILIPPINES,240,500,2009-12-10
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2009-12-10
Corn,"KOREA, REPUBLIC OF",54297,97985,2009-12-10
Corn,HONG KONG,367,1541,2009-12-10
Corn,TAIWAN,27128,39381,2009-12-10
Corn,JAPAN,303298,250229,2009-12-10
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2009-12-10
Corn,MOROCCO,0,0,2009-12-10
Corn,ALGERIA,0,0,2009-12-10
Corn,TUNISIA,0,0,2009-12-10
Corn,LIBYA,0,0,2009-12-10
Corn,EGYPT,0,180000,2009-12-10
Corn,SENEGAL,0,0,2009-12-10
Corn,UNKNOWN,0,246014,2009-12-10
Corn,CANADA,34560,14181,2009-12-17
Corn,MEXICO,93159,554071,2009-12-17
Corn,GUATEMALA,0,47498,2009-12-17
Corn,EL SALVADOR,0,0,2009-12-17
Corn,HONDURAS,2593,15415,2009-12-17
Corn,NICARAGUA,0,3500,2009-12-17
Corn,COSTA RICA,14463,622,2009-12-17
Corn,PANAMA,0,0,2009-12-17
Corn,CUBA,0,0,2009-12-17
Corn,JAMAICA,7993,60,2009-12-17
Corn,DOMINICAN REPUBLIC,60,28200,2009-12-17
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2009-12-17
Corn,BARBADOS,0,0,2009-12-17
Corn,TRINIDAD AND TOBAGO,0,0,2009-12-17
Corn,FRENCH WEST INDIES,0,0,2009-12-17
Corn,COLOMBIA,9111,29547,2009-12-17
Corn,VENEZUELA,0,0,2009-12-17
Corn,GUYANA,0,0,2009-12-17
Corn,SURINAM,0,0,2009-12-17
Corn,ECUADOR,0,0,2009-12-17
Corn,PERU,0,20000,2009-12-17
Corn,CHILE,0,0,2009-12-17
Corn,UNITED KINGDOM,0,0,2009-12-17
Corn,SPAIN,20,0,2009-12-17
Corn,TURKEY,0,0,2009-12-17
Corn,SYRIA,0,0,2009-12-17
Corn,LEBANON,0,0,2009-12-17
Corn,IRAN,0,0,2009-12-17
Corn,ISRAEL,0,0,2009-12-17
Corn,JORDAN,0,0,2009-12-17
Corn,SAUDI ARABIA,0,0,2009-12-17
Corn,UNITED ARAB EMIRATES,0,0,2009-12-17
Corn,YEMEN,0,0,2009-12-17
Corn,VIETNAM,0,0,2009-12-17
Corn,MALAYSIA,242,969,2009-12-17
Corn,SINGAPORE,0,0,2009-12-17
Corn,INDONESIA,0,0,2009-12-17
Corn,PHILIPPINES,0,0,2009-12-17
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2009-12-17
Corn,"KOREA, REPUBLIC OF",27200,48060,2009-12-17
Corn,HONG KONG,501,1069,2009-12-17
Corn,TAIWAN,49123,221097,2009-12-17
Corn,JAPAN,175644,480451,2009-12-17
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2009-12-17
Corn,MOROCCO,0,0,2009-12-17
Corn,ALGERIA,0,0,2009-12-17
Corn,TUNISIA,0,0,2009-12-17
Corn,LIBYA,0,0,2009-12-17
Corn,EGYPT,0,60000,2009-12-17
Corn,SENEGAL,0,0,2009-12-17
Corn,UNKNOWN,0,164649,2009-12-17
Corn,CANADA,21576,8939,2009-12-24
Corn,MEXICO,128640,271363,2009-12-24
Corn,GUATEMALA,9787,6096,2009-12-24
Corn,EL SALVADOR,22205,1759,2009-12-24
Corn,HONDURAS,0,5369,2009-12-24
Corn,NICARAGUA,0,0,2009-12-24
Corn,COSTA RICA,21642,0,2009-12-24
Corn,PANAMA,0,1750,2009-12-24
Corn,CUBA,0,0,2009-12-24
Corn,JAMAICA,14500,11021,2009-12-24
Corn,DOMINICAN REPUBLIC,8322,95200,2009-12-24
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2009-12-24
Corn,BARBADOS,0,0,2009-12-24
Corn,TRINIDAD AND TOBAGO,0,0,2009-12-24
Corn,FRENCH WEST INDIES,0,7850,2009-12-24
Corn,COLOMBIA,31830,63830,2009-12-24
Corn,VENEZUELA,0,0,2009-12-24
Corn,GUYANA,0,0,2009-12-24
Corn,SURINAM,0,0,2009-12-24
Corn,ECUADOR,0,0,2009-12-24
Corn,PERU,0,0,2009-12-24
Corn,CHILE,0,0,2009-12-24
Corn,UNITED KINGDOM,38,0,2009-12-24
Corn,SPAIN,0,0,2009-12-24
Corn,TURKEY,0,0,2009-12-24
Corn,SYRIA,0,7000,2009-12-24
Corn,LEBANON,0,0,2009-12-24
Corn,IRAN,0,0,2009-12-24
Corn,ISRAEL,0,0,2009-12-24
Corn,JORDAN,0,0,2009-12-24
Corn,SAUDI ARABIA,67945,2921,2009-12-24
Corn,UNITED ARAB EMIRATES,0,0,2009-12-24
Corn,OMAN,0,0,2009-12-24
Corn,VIETNAM,0,0,2009-12-24
Corn,MALAYSIA,494,6,2009-12-24
Corn,SINGAPORE,0,0,2009-12-24
Corn,INDONESIA,0,0,2009-12-24
Corn,PHILIPPINES,100,0,2009-12-24
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2009-12-24
Corn,"KOREA, REPUBLIC OF",58174,57890,2009-12-24
Corn,HONG KONG,783,837,2009-12-24
Corn,TAIWAN,141969,6127,2009-12-24
Corn,JAPAN,335555,94824,2009-12-24
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2009-12-24
Corn,MOROCCO,0,0,2009-12-24
Corn,ALGERIA,0,0,2009-12-24
Corn,TUNISIA,0,0,2009-12-24
Corn,LIBYA,0,0,2009-12-24
Corn,EGYPT,0,0,2009-12-24
Corn,"CONGO, DEMOCRATIC REPUBLIC OF",0,0,2009-12-24
Corn,UNKNOWN,0,182784,2009-12-24
Corn,CANADA,11925,21264,2009-12-31
Corn,MEXICO,131575,165744,2009-12-31
Corn,GUATEMALA,0,2016,2009-12-31
Corn,EL SALVADOR,0,0,2009-12-31
Corn,HONDURAS,5097,105,2009-12-31
Corn,NICARAGUA,5180,0,2009-12-31
Corn,COSTA RICA,12002,961,2009-12-31
Corn,PANAMA,0,7874,2009-12-31
Corn,CUBA,0,125000,2009-12-31
Corn,JAMAICA,6301,226,2009-12-31
Corn,DOMINICAN REPUBLIC,68928,2559,2009-12-31
Corn,LEEWARD-WINDWARD ISLANDS,500,0,2009-12-31
Corn,BARBADOS,4045,1500,2009-12-31
Corn,TRINIDAD AND TOBAGO,0,0,2009-12-31
Corn,FRENCH WEST INDIES,2944,600,2009-12-31
Corn,COLOMBIA,0,484,2009-12-31
Corn,VENEZUELA,34463,463,2009-12-31
Corn,GUYANA,0,0,2009-12-31
Corn,SURINAM,0,0,2009-12-31
Corn,ECUADOR,12820,0,2009-12-31
Corn,PERU,0,0,2009-12-31
Corn,CHILE,0,0,2009-12-31
Corn,UNITED KINGDOM,19,0,2009-12-31
Corn,GERMANY,0,0,2009-12-31
Corn,SPAIN,80,0,2009-12-31
Corn,TURKEY,0,0,2009-12-31
Corn,SYRIA,0,0,2009-12-31
Corn,LEBANON,0,0,2009-12-31
Corn,IRAN,0,0,2009-12-31
Corn,ISRAEL,0,0,2009-12-31
Corn,JORDAN,0,0,2009-12-31
Corn,SAUDI ARABIA,0,0,2009-12-31
Corn,UNITED ARAB EMIRATES,0,0,2009-12-31
Corn,VIETNAM,314,0,2009-12-31
Corn,MALAYSIA,230,0,2009-12-31
Corn,SINGAPORE,0,24,2009-12-31
Corn,INDONESIA,0,0,2009-12-31
Corn,PHILIPPINES,0,0,2009-12-31
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2009-12-31
Corn,"KOREA, REPUBLIC OF",170361,40750,2009-12-31
Corn,HONG KONG,787,283,2009-12-31
Corn,TAIWAN,22519,2039,2009-12-31
Corn,JAPAN,298110,77992,2009-12-31
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2009-12-31
Corn,MOROCCO,0,0,2009-12-31
Corn,ALGERIA,0,0,2009-12-31
Corn,TUNISIA,0,0,2009-12-31
Corn,LIBYA,0,0,2009-12-31
Corn,EGYPT,9860,2700,2009-12-31
Corn,UNKNOWN,0,48260,2009-12-31
Corn,CANADA,26859,4878,2010-01-07
Corn,MEXICO,74880,32202,2010-01-07
Corn,GUATEMALA,17127,341,2010-01-07
Corn,EL SALVADOR,4709,0,2010-01-07
Corn,HONDURAS,0,350,2010-01-07
Corn,NICARAGUA,0,400,2010-01-07
Corn,COSTA RICA,0,0,2010-01-07
Corn,PANAMA,32910,0,2010-01-07
Corn,CUBA,25730,730,2010-01-07
Corn,JAMAICA,0,0,2010-01-07
Corn,DOMINICAN REPUBLIC,37289,25528,2010-01-07
Corn,LEEWARD-WINDWARD ISLANDS,800,100,2010-01-07
Corn,BARBADOS,0,0,2010-01-07
Corn,TRINIDAD AND TOBAGO,5759,0,2010-01-07
Corn,FRENCH WEST INDIES,0,0,2010-01-07
Corn,COLOMBIA,0,0,2010-01-07
Corn,VENEZUELA,0,0,2010-01-07
Corn,GUYANA,0,0,2010-01-07
Corn,SURINAM,0,0,2010-01-07
Corn,ECUADOR,0,0,2010-01-07
Corn,PERU,53965,31965,2010-01-07
Corn,CHILE,0,0,2010-01-07
Corn,ICELAND,0,0,2010-01-07
Corn,UNITED KINGDOM,19,0,2010-01-07
Corn,GERMANY,0,0,2010-01-07
Corn,SPAIN,80,0,2010-01-07
Corn,TURKEY,0,0,2010-01-07
Corn,SYRIA,0,0,2010-01-07
Corn,LEBANON,0,0,2010-01-07
Corn,IRAN,0,0,2010-01-07
Corn,ISRAEL,0,0,2010-01-07
Corn,JORDAN,0,0,2010-01-07
Corn,SAUDI ARABIA,0,0,2010-01-07
Corn,UNITED ARAB EMIRATES,0,0,2010-01-07
Corn,VIETNAM,892,0,2010-01-07
Corn,MALAYSIA,0,0,2010-01-07
Corn,SINGAPORE,0,0,2010-01-07
Corn,INDONESIA,0,0,2010-01-07
Corn,PHILIPPINES,0,0,2010-01-07
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2010-01-07
Corn,"KOREA, REPUBLIC OF",537,115001,2010-01-07
Corn,HONG KONG,917,292,2010-01-07
Corn,TAIWAN,111797,38247,2010-01-07
Corn,JAPAN,229020,74292,2010-01-07
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2010-01-07
Corn,MOROCCO,15801,0,2010-01-07
Corn,ALGERIA,0,0,2010-01-07
Corn,TUNISIA,0,0,2010-01-07
Corn,LIBYA,0,0,2010-01-07
Corn,EGYPT,18953,0,2010-01-07
Corn,UNKNOWN,0,117749,2010-01-07
Corn,CANADA,10385,7335,2010-01-14
Corn,MEXICO,148454,114800,2010-01-14
Corn,GUATEMALA,18500,39624,2010-01-14
Corn,EL SALVADOR,13650,650,2010-01-14
Corn,HONDURAS,0,4400,2010-01-14
Corn,NICARAGUA,0,1000,2010-01-14
Corn,COSTA RICA,24655,0,2010-01-14
Corn,PANAMA,0,2540,2010-01-14
Corn,CUBA,0,0,2010-01-14
Corn,JAMAICA,0,5715,2010-01-14
Corn,DOMINICAN REPUBLIC,0,0,2010-01-14
Corn,LEEWARD-WINDWARD ISLANDS,0,400,2010-01-14
Corn,BARBADOS,0,1000,2010-01-14
Corn,TRINIDAD AND TOBAGO,0,0,2010-01-14
Corn,FRENCH WEST INDIES,0,1000,2010-01-14
Corn,COLOMBIA,0,10000,2010-01-14
Corn,VENEZUELA,0,0,2010-01-14
Corn,GUYANA,0,0,2010-01-14
Corn,SURINAM,0,0,2010-01-14
Corn,ECUADOR,30419,419,2010-01-14
Corn,PERU,25635,13885,2010-01-14
Corn,CHILE,0,0,2010-01-14
Corn,ICELAND,0,0,2010-01-14
Corn,UNITED KINGDOM,0,0,2010-01-14
Corn,GERMANY,0,0,2010-01-14
Corn,SPAIN,180,0,2010-01-14
Corn,TURKEY,0,0,2010-01-14
Corn,SYRIA,78190,25611,2010-01-14
Corn,LEBANON,0,0,2010-01-14
Corn,IRAN,0,0,2010-01-14
Corn,ISRAEL,0,0,2010-01-14
Corn,JORDAN,0,0,2010-01-14
Corn,SAUDI ARABIA,0,45000,2010-01-14
Corn,UNITED ARAB EMIRATES,0,0,2010-01-14
Corn,VIETNAM,0,0,2010-01-14
Corn,MALAYSIA,249,1100,2010-01-14
Corn,SINGAPORE,0,0,2010-01-14
Corn,INDONESIA,0,0,2010-01-14
Corn,PHILIPPINES,160,0,2010-01-14
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2010-01-14
Corn,"KOREA, REPUBLIC OF",159590,339239,2010-01-14
Corn,HONG KONG,540,624,2010-01-14
Corn,TAIWAN,22248,177818,2010-01-14
Corn,JAPAN,232358,340003,2010-01-14
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2010-01-14
Corn,MOROCCO,16401,1478,2010-01-14
Corn,ALGERIA,0,0,2010-01-14
Corn,TUNISIA,0,0,2010-01-14
Corn,LIBYA,0,0,2010-01-14
Corn,EGYPT,29824,120000,2010-01-14
Corn,UNKNOWN,0,590767,2010-01-14
Corn,CANADA,35475,21303,2010-01-21
Corn,MEXICO,111786,78237,2010-01-21
Corn,GUATEMALA,14000,10160,2010-01-21
Corn,EL SALVADOR,9698,198,2010-01-21
Corn,HONDURAS,10030,7350,2010-01-21
Corn,NICARAGUA,0,10000,2010-01-21
Corn,COSTA RICA,0,0,2010-01-21
Corn,PANAMA,0,4826,2010-01-21
Corn,CUBA,0,0,2010-01-21
Corn,JAMAICA,0,19405,2010-01-21
Corn,DOMINICAN REPUBLIC,0,15000,2010-01-21
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2010-01-21
Corn,BARBADOS,0,0,2010-01-21
Corn,TRINIDAD AND TOBAGO,6049,7500,2010-01-21
Corn,FRENCH WEST INDIES,0,0,2010-01-21
Corn,COLOMBIA,31170,49109,2010-01-21
Corn,VENEZUELA,0,0,2010-01-21
Corn,GUYANA,4080,420,2010-01-21
Corn,SURINAM,1200,60,2010-01-21
Corn,ECUADOR,0,0,2010-01-21
Corn,PERU,0,12000,2010-01-21
Corn,CHILE,0,0,2010-01-21
Corn,ICELAND,0,0,2010-01-21
Corn,UNITED KINGDOM,0,0,2010-01-21
Corn,GERMANY,0,0,2010-01-21
Corn,SPAIN,80,0,2010-01-21
Corn,BULGARIA,0,0,2010-01-21
Corn,TURKEY,0,0,2010-01-21
Corn,SYRIA,0,0,2010-01-21
Corn,LEBANON,0,0,2010-01-21
Corn,IRAN,0,0,2010-01-21
Corn,ISRAEL,0,0,2010-01-21
Corn,JORDAN,0,0,2010-01-21
Corn,SAUDI ARABIA,0,0,2010-01-21
Corn,UNITED ARAB EMIRATES,0,0,2010-01-21
Corn,VIETNAM,651,0,2010-01-21
Corn,MALAYSIA,242,0,2010-01-21
Corn,SINGAPORE,0,500,2010-01-21
Corn,INDONESIA,0,0,2010-01-21
Corn,PHILIPPINES,0,0,2010-01-21
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2010-01-21
Corn,"KOREA, REPUBLIC OF",419,186302,2010-01-21
Corn,HONG KONG,1269,832,2010-01-21
Corn,TAIWAN,39935,10830,2010-01-21
Corn,JAPAN,215482,70549,2010-01-21
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2010-01-21
Corn,MOROCCO,0,0,2010-01-21
Corn,ALGERIA,0,0,2010-01-21
Corn,TUNISIA,0,0,2010-01-21
Corn,LIBYA,0,0,2010-01-21
Corn,EGYPT,50250,60000,2010-01-21
Corn,UNKNOWN,0,377896,2010-01-21
Corn,CANADA,18268,18308,2010-01-28
Corn,MEXICO,181501,382701,2010-01-28
Corn,GUATEMALA,9504,2615,2010-01-28
Corn,EL SALVADOR,0,0,2010-01-28
Corn,HONDURAS,18653,171,2010-01-28
Corn,NICARAGUA,7007,1607,2010-01-28
Corn,COSTA RICA,0,0,2010-01-28
Corn,PANAMA,27572,1438,2010-01-28
Corn,CUBA,0,0,2010-01-28
Corn,JAMAICA,15077,9687,2010-01-28
Corn,DOMINICAN REPUBLIC,13554,719,2010-01-28
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2010-01-28
Corn,BARBADOS,0,2500,2010-01-28
Corn,TRINIDAD AND TOBAGO,0,5000,2010-01-28
Corn,FRENCH WEST INDIES,0,2250,2010-01-28
Corn,COLOMBIA,30539,26539,2010-01-28
Corn,VENEZUELA,0,8000,2010-01-28
Corn,GUYANA,0,0,2010-01-28
Corn,SURINAM,0,0,2010-01-28
Corn,ECUADOR,0,0,2010-01-28
Corn,PERU,19307,40557,2010-01-28
Corn,CHILE,0,0,2010-01-28
Corn,ICELAND,0,0,2010-01-28
Corn,UNITED KINGDOM,0,57,2010-01-28
Corn,GERMANY,0,0,2010-01-28
Corn,SPAIN,198,0,2010-01-28
Corn,TURKEY,0,0,2010-01-28
Corn,SYRIA,0,0,2010-01-28
Corn,LEBANON,0,0,2010-01-28
Corn,IRAN,0,0,2010-01-28
Corn,ISRAEL,0,0,2010-01-28
Corn,JORDAN,0,0,2010-01-28
Corn,SAUDI ARABIA,0,0,2010-01-28
Corn,UNITED ARAB EMIRATES,0,0,2010-01-28
Corn,OMAN,0,0,2010-01-28
Corn,VIETNAM,0,0,2010-01-28
Corn,MALAYSIA,255,1211,2010-01-28
Corn,SINGAPORE,171,0,2010-01-28
Corn,INDONESIA,0,0,2010-01-28
Corn,PHILIPPINES,0,0,2010-01-28
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2010-01-28
Corn,"KOREA, REPUBLIC OF",230202,55064,2010-01-28
Corn,HONG KONG,384,658,2010-01-28
Corn,TAIWAN,20128,74750,2010-01-28
Corn,JAPAN,415801,192917,2010-01-28
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2010-01-28
Corn,MOROCCO,0,0,2010-01-28
Corn,ALGERIA,0,0,2010-01-28
Corn,TUNISIA,0,0,2010-01-28
Corn,LIBYA,0,0,2010-01-28
Corn,EGYPT,114870,3304,2010-01-28
Corn,KENYA,0,0,2010-01-28
Corn,"TANZANIA, UNITED REPUBLIC OF",0,0,2010-01-28
Corn,UNKNOWN,0,199176,2010-01-28
Corn,CANADA,23913,14249,2010-02-04
Corn,MEXICO,140625,132041,2010-02-04
Corn,GUATEMALA,24747,105908,2010-02-04
Corn,EL SALVADOR,7734,0,2010-02-04
Corn,HONDURAS,0,5933,2010-02-04
Corn,NICARAGUA,0,0,2010-02-04
Corn,COSTA RICA,25268,721,2010-02-04
Corn,PANAMA,0,762,2010-02-04
Corn,CUBA,3721,3721,2010-02-04
Corn,JAMAICA,0,4906,2010-02-04
Corn,DOMINICAN REPUBLIC,69808,3433,2010-02-04
Corn,LEEWARD-WINDWARD ISLANDS,400,0,2010-02-04
Corn,BARBADOS,3820,1500,2010-02-04
Corn,TRINIDAD AND TOBAGO,0,0,2010-02-04
Corn,FRENCH WEST INDIES,0,6800,2010-02-04
Corn,COLOMBIA,6636,58236,2010-02-04
Corn,VENEZUELA,0,55000,2010-02-04
Corn,GUYANA,0,0,2010-02-04
Corn,SURINAM,0,0,2010-02-04
Corn,ECUADOR,0,0,2010-02-04
Corn,PERU,0,0,2010-02-04
Corn,CHILE,0,0,2010-02-04
Corn,UNITED KINGDOM,0,0,2010-02-04
Corn,SPAIN,137,0,2010-02-04
Corn,TURKEY,0,0,2010-02-04
Corn,SYRIA,0,0,2010-02-04
Corn,LEBANON,0,0,2010-02-04
Corn,IRAN,0,0,2010-02-04
Corn,ISRAEL,0,0,2010-02-04
Corn,JORDAN,0,0,2010-02-04
Corn,SAUDI ARABIA,0,0,2010-02-04
Corn,UNITED ARAB EMIRATES,0,0,2010-02-04
Corn,OMAN,0,0,2010-02-04
Corn,VIETNAM,1382,0,2010-02-04
Corn,MALAYSIA,253,28,2010-02-04
Corn,SINGAPORE,259,500,2010-02-04
Corn,INDONESIA,0,0,2010-02-04
Corn,PHILIPPINES,0,0,2010-02-04
Corn,"CHINA, PEOPLES REPUBLIC OF",0,0,2010-02-04
Corn,"KOREA, REPUBLIC OF",115348,229300,2010-02-04
Corn,HONG KONG,0,330,2010-02-04
Corn,TAIWAN,18746,3500,2010-02-04
Corn,JAPAN,133076,110652,2010-02-04
Corn,"OTHER PACIFIC ISLANDS, NEC",0,0,2010-02-04
Corn,MOROCCO,0,0,2010-02-04
Corn,ALGERIA,0,0,2010-02-04
Corn,TUNISIA,0,0,2010-02-04
Corn,LIBYA,0,0,2010-02-04
Corn,EGYPT,27971,0,2010-02-04
Corn,KENYA,0,0,2010-02-04
Corn,UNKNOWN,0,91440,2010-02-04
Corn,CANADA,28648,35909,2010-02-11
Corn,MEXICO,148261,189033,2010-02-11
Corn,GUATEMALA,0,65913,2010-02-11
Corn,EL SALVADOR,14809,16021,2010-02-11
Corn,HONDURAS,0,36703,2010-02-11
Corn,NICARAGUA,0,590,2010-02-11
Corn,COSTA RICA,0,22860,2010-02-11
Corn,PANAMA,0,19168,2010-02-11
Corn,CUBA,0,25000,2010-02-11
Corn,JAMAICA,0,0,2010-02-11
Corn,DOMINICAN REPUBLIC,19283,31295,2010-02-11
Corn,LEEWARD-WINDWARD ISLANDS,0,0,2010-02-11
Corn,BARBADOS,0,0,2010-02-11
Corn,TRINIDAD AND TOBAGO,0,1000,2010-02-11
Corn,FRENCH WEST INDIES,0,0,2010-02-11
Corn,COLOMBIA,0,15000,2010-02-11
Corn,VENEZUELA,0,32480,2010-02-11
Corn,GUYANA,0,0,2010-02-11
Corn,SURINAM,0,0,2010-02-11
