State,Date,Temperature_2m_mean,Temperature_2m_min,Temperature_2m_max,Precipitation_sum
Indiana,2024-03-22,2.0236666,-2.2305,9.0695,0.0
Indiana,2024-03-23,1.68825,-3.6805,7.2194996,0.8
Indiana,2024-03-24,1.4278332,-3.2305,8.7695,0.0
Indiana,2024-03-25,10.154918,4.4195,18.2695,0.0
Indiana,2024-03-26,13.563251,9.5195,17.369501,10.1
Indiana,2024-03-27,5.0757504,1.8695,9.5195,0.0
Indiana,2024-03-28,3.4361665,-3.0805,12.0695,0.0
Indiana,2024-03-29,7.6132503,0.9695,14.8695,0.7
Indiana,2024-03-30,13.640334,8.0195,21.7695,5.7999997
Indiana,2024-03-31,8.540334,1.1695,16.619501,0.3
Indiana,2024-04-01,10.986167,6.4694996,17.969501,8.200001
Indiana,2024-04-02,12.90075,8.6195,20.219501,28.099998
Indiana,2024-04-03,5.240333,3.3695,14.3195,2.4
Indiana,2024-04-04,3.1278327,1.0695,5.9694996,5.0999994
Indiana,2024-04-05,4.4111667,1.0195,8.2195,0.90000004
Indiana,2024-04-06,,,,
Indiana,2024-04-07,,,,
Iowa,2024-04-09,,,,
Illinois,2024-04-09,,,,
South Dakota,2024-04-09,,,,
Nebraska,2024-04-09,,,,
Minnesota,2024-04-09,,,,
Indiana,2024-04-09,,,,
